# aspect_step loop time dt n_substeps max_diffusion_change max_uplift_change max_total_change max_elevation
3 60 2.000000 0.033333 30 4.592286153010314e-04 4.666666666666664e-04 8.744502686192090e-05 1.301810697971052e-02
4 61 2.033333 0.033333 30 4.594646782943648e-04 4.666666666666664e-04 8.515770301707748e-05 1.309685595326454e-02
4 62 2.066667 0.033333 30 4.596922076707958e-04 4.666666666666664e-04 8.292978190105674e-05 1.317335860391232e-02
4 63 2.100000 0.033333 30 4.599115717694733e-04 4.666666666666664e-04 8.075985017579924e-05 1.324768292064839e-02
4 64 2.133333 0.033333 30 4.601231192140850e-04 4.666666666666669e-04 7.864651300889224e-05 1.331989469802596e-02
4 65 2.166667 0.033333 30 4.603271802399835e-04 4.666666666666664e-04 7.658839555901159e-05 1.339005760963458e-02
4 66 2.200000 0.033333 30 4.605240679099645e-04 4.666666666666664e-04 7.458414422197544e-05 1.345823327940182e-02
4 67 2.233333 0.033333 30 4.607140792301035e-04 4.666666666666664e-04 7.263242766451621e-05 1.352448135071473e-02
4 68 2.266667 0.033333 30 4.608974961756453e-04 4.666666666666669e-04 7.073193766983857e-05 1.358885955337061e-02
4 69 2.300000 0.033333 30 4.610745866357787e-04 4.666666666666664e-04 6.888138981648619e-05 1.365142376837790e-02
4 70 2.333333 0.033333 30 4.612456052850776e-04 4.666666666666669e-04 6.707952400958513e-05 1.371222809063677e-02
4 71 2.366667 0.033333 30 4.614107943885400e-04 4.666666666666664e-04 6.532510488153204e-05 1.377132488953657e-02
4 72 2.400000 0.033333 30 4.615703845463276e-04 4.666666666666664e-04 6.361692207733360e-05 1.382876486751229e-02
4 73 2.433333 0.033333 30 4.617245953836969e-04 4.666666666666669e-04 6.195379043814724e-05 1.388459711660697e-02
4 74 2.466667 0.033333 30 4.618736361909734e-04 4.666666666666669e-04 6.033455009514001e-05 1.393886917308981e-02
4 75 2.500000 0.033333 30 4.620177065179443e-04 4.666666666666664e-04 5.875806648446627e-05 1.399162707018218e-02
4 76 2.533333 0.033333 30 4.621569967265789e-04 4.666666666666664e-04 5.722323029303845e-05 1.404291538894542e-02
4 77 2.566667 0.033333 30 4.622916885055751e-04 4.666666666666669e-04 5.572895734368317e-05 1.409277730738480e-02
4 78 2.600000 0.033333 30 4.624219553499139e-04 4.666666666666664e-04 5.427418842744551e-05 1.414125464782503e-02
4 79 2.633333 0.033333 30 4.625479630082602e-04 4.666666666666669e-04 5.285788908986067e-05 1.418838792261217e-02
4 80 2.666667 0.033333 30 4.626698699007948e-04 4.666666666666669e-04 5.147904937740332e-05 1.423421637819687e-02
4 81 2.700000 0.033333 30 4.627878275098121e-04 4.666666666666669e-04 5.013668354960157e-05 1.427877803765305e-02
4 82 2.733333 0.033333 30 4.629019807452007e-04 4.666666666666669e-04 4.885788832839633e-05 1.432210974168532e-02
4 83 2.766667 0.033333 30 4.630124682867285e-04 4.666666666666664e-04 4.762472866238175e-05 1.436424718817762e-02
4 84 2.800000 0.033333 30 4.631194229048861e-04 4.666666666666664e-04 4.642254303071670e-05 1.440522497033414e-02
4 85 2.833333 0.033333 30 4.632229717618929e-04 4.666666666666669e-04 4.525058180566456e-05 1.444507661346270e-02
4 86 2.866667 0.033333 30 4.633232366942994e-04 4.666666666666664e-04 4.410811082634913e-05 1.448383461044917e-02
4 87 2.900000 0.033333 30 4.634203344785442e-04 4.666666666666669e-04 4.299441130849527e-05 1.452153045597022e-02
4 88 2.933333 0.033333 30 4.635143770806722e-04 4.666666666666664e-04 4.190877973240560e-05 1.455819467949051e-02
4 89 2.966667 0.033333 30 4.636054718913296e-04 4.666666666666664e-04 4.085052771156221e-05 1.459385687708859e-02
4 90 3.000000 0.033333 30 4.636937219470679e-04 4.666666666666669e-04 3.981898184414294e-05 1.462854574215479e-02
