# aspect_step loop time dt n_substeps max_diffusion_change max_uplift_change max_total_change max_elevation
2 22 0.550000 0.025000 40 3.181093308148118e-04 3.500000000000001e-04 2.154121546998665e-04 6.260015167365393e-03
2 23 0.575000 0.025000 40 3.195311847736127e-04 3.500000000000001e-04 2.114255313100510e-04 6.451795147739424e-03
2 24 0.600000 0.025000 40 3.208485380661748e-04 3.500000000000005e-04 2.074098881752473e-04 6.638110769681940e-03
2 25 0.625000 0.025000 40 3.220725583269923e-04 3.500000000000005e-04 2.033810056621954e-04 6.827513491573236e-03
2 26 0.650000 0.025000 40 3.232129578274907e-04 3.500000000000005e-04 1.993525766215108e-04 7.023251497554781e-03
2 27 0.675000 0.025000 40 3.242782031714570e-04 3.500000000000005e-04 1.953364230951786e-04 7.214289850539421e-03
2 28 0.700000 0.025000 40 3.252756930026799e-04 3.500000000000001e-04 1.913426981376325e-04 7.400709161160846e-03
2 29 0.725000 0.025000 40 3.262119087834381e-04 3.500000000000001e-04 1.873800718422197e-04 7.582595694307507e-03
2 30 0.750000 0.025000 40 3.270925428819739e-04 3.500000000000005e-04 1.834559013344540e-04 7.760039978333418e-03
2 31 0.775000 0.025000 40 3.279226075243334e-04 3.500000000000005e-04 1.795763849974539e-04 7.933135635895672e-03
2 32 0.800000 0.025000 40 3.287065275948031e-04 3.500000000000005e-04 1.757467015504090e-04 8.101978404114391e-03
2 33 0.825000 0.025000 40 3.294482197907411e-04 3.500000000000005e-04 1.719711348341264e-04 8.266665316153983e-03
2 34 0.850000 0.025000 40 3.301511602368207e-04 3.500000000000005e-04 1.682531852953764e-04 8.427294020216667e-03
2 35 0.875000 0.025000 40 3.308184423280579e-04 3.500000000000005e-04 1.645956692279057e-04 8.583962215346280e-03
2 36 0.900000 0.025000 40 3.314528262899886e-04 3.500000000000005e-04 1.610008068423721e-04 8.736767186401803e-03
2 37 0.925000 0.025000 40 3.320567817090394e-04 3.500000000000005e-04 1.574703002158503e-04 8.885805423120591e-03
2 38 0.950000 0.025000 40 3.326325240890320e-04 3.500000000000005e-04 1.540054021258990e-04 9.031172310396431e-03
2 39 0.975000 0.025000 40 3.331820463246000e-04 3.500000000000005e-04 1.506069767138515e-04 9.172961878791339e-03
2 40 1.000000 0.025000 40 3.337071458437151e-04 3.500000000000005e-04 1.475942111238918e-04 9.311266605922432e-03
3 41 1.025000 0.025000 40 3.342094480552850e-04 3.500000000000005e-04 1.446462263327269e-04 9.446177260753242e-03
3 42 1.050000 0.025000 40 3.346904266400478e-04 3.500000000000005e-04 1.417444644939061e-04 9.577782784004575e-03
3 43 1.075000 0.025000 40 3.351514211408593e-04 3.500000000000005e-04 1.388896944711296e-04 9.706170198912312e-03
3 44 1.100000 0.025000 40 3.355936522392777e-04 3.500000000000005e-04 1.360824895112276e-04 9.831424547422951e-03
3 45 1.125000 0.025000 40 3.360182350471037e-04 3.500000000000001e-04 1.333232491526320e-04 9.953628847653943e-03
3 46 1.150000 0.025000 40 3.364261906923299e-04 3.500000000000005e-04 1.306122190130928e-04 1.007286406907350e-02
3 47 1.175000 0.025000 40 3.368184564374616e-04 3.500000000000005e-04 1.279495086289190e-04 1.018920912238925e-02
3 48 1.200000 0.025000 40 3.371958945330654e-04 3.500000000000005e-04 1.253351075116461e-04 1.030274086159099e-02
3 49 1.225000 0.025000 40 3.375592999796855e-04 3.500000000000005e-04 1.227688995798122e-04 1.041353409598081e-02
3 50 1.250000 0.025000 40 3.379094073461125e-04 3.500000000000005e-04 1.202506761140022e-04 1.052166161035492e-02
3 51 1.275000 0.025000 40 3.382468967706438e-04 3.500000000000005e-04 1.177801473732434e-04 1.062719419178313e-02
3 52 1.300000 0.025000 40 3.385723992538362e-04 3.500000000000005e-04 1.153569530005071e-04 1.073020066167199e-02
3 53 1.325000 0.025000 40 3.388865013358592e-04 3.500000000000001e-04 1.129806713348613e-04 1.083074791200216e-02
3 54 1.350000 0.025000 40 3.391897492384280e-04 3.500000000000005e-04 1.106508277379549e-04 1.092890094480472e-02
3 55 1.375000 0.025000 40 3.394826525401373e-04 3.500000000000001e-04 1.083669020330476e-04 1.102472291408927e-02
3 56 1.400000 0.025000 40 3.397656874444721e-04 3.500000000000005e-04 1.061283351458803e-04 1.111827516956313e-02
3 57 1.425000 0.025000 40 3.400392996916394e-04 3.500000000000005e-04 1.039345350283671e-04 1.120961730158830e-02
3 58 1.450000 0.025000 40 3.403039071584084e-04 3.500000000000005e-04 1.017848819384153e-04 1.129880718691429e-02
3 59 1.475000 0.025000 40 3.405599021841653e-04 3.500000000000005e-04 9.967873314200085e-05 1.139467053819400e-02
3 60 1.500000 0.025000 40 3.408076536563212e-04 3.500000000000005e-04 9.761542709715507e-05 1.148863646081475e-02
3 61 1.525000 0.025000 40 3.410475088837885e-04 3.500000000000005e-04 9.559428717358619e-05 1.158052892146483e-02
3 62 1.550000 0.025000 40 3.412797952834956e-04 3.500000000000005e-04 9.361462495620192e-05 1.167039609235186e-02
3 63 1.575000 0.025000 40 3.415048219016716e-04 3.500000000000005e-04 9.167574317592471e-05 1.175828503551512e-02
3 64 1.600000 0.025000 40 3.417228807888304e-04 3.500000000000005e-04 8.977693830677924e-05 1.184424171893519e-02
3 65 1.625000 0.025000 40 3.419342482449861e-04 3.500000000000005e-04 8.791750286415469e-05 1.192831103386203e-02
3 66 1.650000 0.025000 40 3.421391859495413e-04 3.500000000000005e-04 8.609672743559518e-05 1.201053681312503e-02
3 67 1.675000 0.025000 40 3.423379419885113e-04 3.500000000000001e-04 8.440876945887098e-05 1.209096185022000e-02
3 68 1.700000 0.025000 40 3.425307517901698e-04 3.500000000000005e-04 8.275880845945265e-05 1.216962791899551e-02
3 69 1.725000 0.025000 40 3.427178389788571e-04 3.500000000000005e-04 8.113984409841013e-05 1.224657579378473e-02
3 70 1.750000 0.025000 40 3.428994161555408e-04 3.500000000000005e-04 7.955142443744068e-05 1.232184526985030e-02
3 71 1.775000 0.025000 40 3.430756856126630e-04 3.500000000000005e-04 7.799309298423332e-05 1.239547518402749e-02
3 72 1.800000 0.025000 40 3.432468399899545e-04 3.500000000000001e-04 7.646438985317583e-05 1.246750343546759e-02
3 73 1.825000 0.025000 40 3.434130628771101e-04 3.500000000000005e-04 7.496485281695449e-05 1.253796700639694e-02
3 74 1.850000 0.025000 40 3.435745293685370e-04 3.500000000000001e-04 7.349401825845932e-05 1.260690198281963e-02
3 75 1.875000 0.025000 40 3.437314065748132e-04 3.500000000000005e-04 7.205142203154519e-05 1.267434357510223e-02
3 76 1.900000 0.025000 40 3.438838540949720e-04 3.500000000000005e-04 7.063660023850019e-05 1.274032613838873e-02
3 77 1.925000 0.025000 40 3.440320244532608e-04 3.500000000000005e-04 6.924908993133534e-05 1.280488319280151e-02
3 78 1.950000 0.025000 40 3.441760635036523e-04 3.500000000000005e-04 6.788842974345295e-05 1.286804744339163e-02
3 79 1.975000 0.025000 40 3.443161108050148e-04 3.500000000000001e-04 6.655416045764362e-05 1.292985079980785e-02
3 80 2.000000 0.025000 40 3.444522999695447e-04 3.500000000000005e-04 6.524582551582607e-05 1.299032439565900e-02
4 81 2.025000 0.025000 40 3.445847589868029e-04 3.500000000000005e-04 6.396297147557087e-05 1.304949860754943e-02
4 82 2.050000 0.025000 40 3.447136105254518e-04 3.500000000000001e-04 6.270514841789573e-05 1.310740307377085e-02
4 83 2.075000 0.025000 40 3.448389722145620e-04 3.500000000000005e-04 6.147191031053226e-05 1.316406671263790e-02
4 84 2.100000 0.025000 40 3.449609569062058e-04 3.500000000000005e-04 6.026281533044221e-05 1.321951774045759e-02
4 85 2.125000 0.025000 40 3.450796729208474e-04 3.500000000000001e-04 5.907742614911018e-05 1.327378368912539e-02
4 86 2.150000 0.025000 40 3.451952242769256e-04 3.500000000000005e-04 5.791531018374541e-05 1.332689142334340e-02
4 87 2.175000 0.025000 40 3.453077109058663e-04 3.500000000000005e-04 5.677603981735398e-05 1.337886715745753e-02
4 88 2.200000 0.025000 40 3.454172288536689e-04 3.500000000000005e-04 5.565919259034949e-05 1.342973647191276e-02
4 89 2.225000 0.025000 40 3.455238704700861e-04 3.500000000000001e-04 5.456435136614278e-05 1.347952432932678e-02
4 90 2.250000 0.025000 40 3.456277245863330e-04 3.500000000000005e-04 5.349110447296426e-05 1.352825509018362e-02
4 91 2.275000 0.025000 40 3.457288766821774e-04 3.500000000000005e-04 5.243904582398311e-05 1.357595252815004e-02
4 92 2.300000 0.025000 40 3.458274090431864e-04 3.500000000000005e-04 5.140777501761416e-05 1.362263984501821e-02
4 93 2.325000 0.025000 40 3.459234009088349e-04 3.500000000000005e-04 5.039689741973517e-05 1.366833968527910e-02
4 94 2.350000 0.025000 40 3.460169286121262e-04 3.500000000000005e-04 4.940602422942759e-05 1.371307415033149e-02
4 95 2.375000 0.025000 40 3.461080657113087e-04 3.500000000000005e-04 4.843477252968603e-05 1.375686481233236e-02
4 96 2.400000 0.025000 40 3.461968831142497e-04 3.500000000000005e-04 4.748276532443897e-05 1.379973272769438e-02
4 97 2.425000 0.025000 40 3.462834491959432e-04 3.500000000000005e-04 4.654963156312461e-05 1.384169845023698e-02
4 98 2.450000 0.025000 40 3.463678299096239e-04 3.500000000000005e-04 4.563500615395281e-05 1.388278204399756e-02
4 99 2.475000 0.025000 40 3.464500888919050e-04 3.500000000000005e-04 4.473852996688191e-05 1.392300309570972e-02
4 100 2.500000 0.025000 40 3.465302875623306e-04 3.500000000000005e-04 4.385984982726958e-05 1.396238072695540e-02
4 101 2.525000 0.025000 40 3.466084852176976e-04 3.500000000000005e-04 4.299861850110519e-05 1.400093360599814e-02
