# aspect_step loop time dt n_substeps max_diffusion_change max_uplift_change max_total_change max_elevation
2 34 0.850000 0.025000 40 4.232920274520554e-04 4.500000001681484e-04 2.297971963454611e-04 1.123973184867874e-02
2 35 0.875000 0.025000 40 4.241797428298369e-04 4.500000001681484e-04 2.248364716412356e-04 1.145303587963220e-02
2 36 0.900000 0.025000 40 4.250238864148079e-04 4.500000001681484e-04 2.199604835748017e-04 1.166111095392361e-02
2 37 0.925000 0.025000 40 4.258277458642243e-04 4.500000001681484e-04 2.151715574502978e-04 1.186408784488478e-02
2 38 0.950000 0.025000 40 4.265942669550420e-04 4.500000001681484e-04 2.108847801824774e-04 1.206209578324197e-02
2 39 0.975000 0.025000 40 4.273260965284732e-04 4.500000001681484e-04 2.067514641701136e-04 1.225526211783584e-02
2 40 1.000000 0.025000 40 4.280256194082750e-04 4.500000001681484e-04 2.026773349479826e-04 1.244371204731408e-02
3 41 1.025000 0.025000 40 4.286949902048897e-04 4.500000001681484e-04 1.986641258353242e-04 1.262756841134347e-02
3 42 1.050000 0.025000 40 4.293361607704709e-04 4.500000001681484e-04 1.947132248721894e-04 1.280695153166095e-02
3 43 1.075000 0.025000 40 4.299509039480507e-04 4.500000001681484e-04 1.908257131940285e-04 1.298197909478168e-02
3 44 1.100000 0.025000 40 4.305408341568400e-04 4.500000001681484e-04 1.870023996406889e-04 1.315276606944936e-02
3 45 1.125000 0.025000 40 4.311074252713702e-04 4.500000001681484e-04 1.832438519123476e-04 1.331942465298549e-02
3 46 1.150000 0.025000 40 4.316520261816968e-04 4.500000001681484e-04 1.795504245726727e-04 1.348206424160036e-02
3 47 1.175000 0.025000 40 4.321758743629162e-04 4.500000001681484e-04 1.759222841838329e-04 1.364079142049536e-02
3 48 1.200000 0.025000 40 4.326801077327502e-04 4.500000001681484e-04 1.723594318401803e-04 1.379570997023486e-02
3 49 1.225000 0.025000 40 4.331657750343164e-04 4.500000001681484e-04 1.688617233485123e-04 1.394692088641552e-02
3 50 1.250000 0.025000 40 4.336338449461557e-04 4.500000001681484e-04 1.654288872838319e-04 1.409452241012562e-02
3 51 1.275000 0.025000 40 4.340852140919645e-04 4.500000001681484e-04 1.620605411305921e-04 1.423861006708160e-02
3 52 1.300000 0.025000 40 4.345207140974859e-04 4.500000001681484e-04 1.587562057013096e-04 1.437927671366270e-02
3 53 1.325000 0.025000 40 4.349411178207925e-04 4.500000001681484e-04 1.555153180072023e-04 1.452046599447019e-02
3 54 1.350000 0.025000 40 4.353471448642317e-04 4.500000001681484e-04 1.523372427391922e-04 1.466779003179756e-02
3 55 1.375000 0.025000 40 4.357394664610305e-04 4.500000001681484e-04 1.492212825026391e-04 1.481187165386309e-02
3 56 1.400000 0.025000 40 4.361187098165485e-04 4.500000001681484e-04 1.461666869351352e-04 1.495278521983553e-02
3 57 1.425000 0.025000 40 4.364854619731090e-04 4.500000001681484e-04 1.431726608239429e-04 1.509060351560490e-02
3 58 1.450000 0.025000 40 4.368402732578790e-04 4.500000001681484e-04 1.402383713279259e-04 1.522539775662745e-02
3 59 1.475000 0.025000 40 4.371836603651895e-04 4.500000001681484e-04 1.373629543981528e-04 1.535723759555271e-02
3 60 1.500000 0.025000 40 4.375161091177892e-04 4.500000001681484e-04 1.345455204817773e-04 1.548619113389861e-02
3 61 1.525000 0.025000 40 4.378380769455865e-04 4.500000001681479e-04 1.317851595849118e-04 1.561232493713592e-02
3 62 1.550000 0.025000 40 4.381499951153561e-04 4.500000001681484e-04 1.291443466660113e-04 1.573570405262664e-02
3 63 1.575000 0.025000 40 4.384522707405305e-04 4.500000001681484e-04 1.266544275628136e-04 1.585639202993333e-02
3 64 1.600000 0.025000 40 4.387452885964167e-04 4.500000001681484e-04 1.242095584072806e-04 1.597445094308006e-02
3 65 1.625000 0.025000 40 4.390294127629558e-04 4.500000001681479e-04 1.218091971568434e-04 1.608994141440093e-02
3 66 1.650000 0.025000 40 4.393049881143453e-04 4.500000001681484e-04 1.194527844356162e-04 1.620292263966075e-02
3 67 1.675000 0.025000 40 4.395723416724174e-04 4.500000001681479e-04 1.171397461292890e-04 1.631345241417446e-02
3 68 1.700000 0.025000 40 4.398317838385920e-04 4.500000001681484e-04 1.148694957410507e-04 1.642158715968921e-02
3 69 1.725000 0.025000 40 4.400836095174122e-04 4.500000001681484e-04 1.126414365297014e-04 1.652738195182473e-02
3 70 1.750000 0.025000 40 4.403280991430777e-04 4.500000001681484e-04 1.104549634491966e-04 1.663089054789652e-02
3 71 1.775000 0.025000 40 4.405655196190600e-04 4.500000001681484e-04 1.083094649071050e-04 1.673216541497020e-02
3 72 1.800000 0.025000 40 4.407961251796603e-04 4.500000001681484e-04 1.062043243579263e-04 1.683125775801746e-02
3 73 1.825000 0.025000 40 4.410201581813772e-04 4.500000001681484e-04 1.041389217457597e-04 1.692821754806255e-02
3 74 1.850000 0.025000 40 4.412378498310004e-04 4.500000001681484e-04 1.021126348095397e-04 1.702309355022448e-02
3 75 1.875000 0.025000 40 4.414494208566061e-04 4.500000001681479e-04 1.001248402627865e-04 1.711593335157465e-02
3 76 1.900000 0.025000 40 4.416550821268990e-04 4.500000001681484e-04 9.817491485892074e-05 1.720678338874190e-02
3 77 1.925000 0.025000 40 4.418550352237784e-04 4.500000001681484e-04 9.626223635198286e-05 1.729568897520779e-02
3 78 1.950000 0.025000 40 4.420494729724315e-04 4.500000001681479e-04 9.438618436196505e-05 1.738269432824455e-02
3 79 1.975000 0.025000 40 4.422385799328463e-04 4.500000001681479e-04 9.254614115291812e-05 1.746784259545615e-02
3 80 2.000000 0.025000 40 4.424225328561685e-04 4.500000001681484e-04 9.074149233144826e-05 1.755117588089023e-02
4 81 2.025000 0.025000 40 4.426015011090088e-04 4.500000001681479e-04 8.897162747248388e-05 1.763273527069488e-02
4 82 2.050000 0.025000 40 4.427756470684616e-04 4.500000001681484e-04 8.723594067855389e-05 1.771256085829940e-02
4 83 2.075000 0.025000 40 4.429451264903374e-04 4.500000001681484e-04 8.553383107837154e-05 1.779069176910339e-02
4 84 2.100000 0.025000 40 4.431100888528340e-04 4.500000001681484e-04 8.386470326988971e-05 1.786716618466180e-02
4 85 2.125000 0.025000 40 4.432706776776657e-04 4.500000001681484e-04 8.222796771269539e-05 1.794202136635789e-02
4 86 2.150000 0.025000 40 4.434270308304893e-04 4.500000001681479e-04 8.062304107402801e-05 1.801529367855846e-02
4 87 2.175000 0.025000 40 4.435792808022460e-04 4.500000001681479e-04 7.904934653250872e-05 1.808701861124853e-02
4 88 2.200000 0.025000 40 4.437275549729323e-04 4.500000001681479e-04 7.750631404315755e-05 1.815723080214507e-02
4 89 2.225000 0.025000 40 4.438719758591437e-04 4.500000001681484e-04 7.599338056710550e-05 1.822596405829087e-02
4 90 2.250000 0.025000 40 4.440126613466148e-04 4.500000001681479e-04 7.450999026906158e-05 1.829325137713170e-02
4 91 2.275000 0.025000 40 4.441497249088799e-04 4.500000001681484e-04 7.305559468527220e-05 1.835912496708091e-02
4 92 2.300000 0.025000 40 4.442832758130722e-04 4.500000001681484e-04 7.162965286467565e-05 1.842361626757713e-02
4 93 2.325000 0.025000 40 4.444134193137784e-04 4.500000001681484e-04 7.023163148545813e-05 1.848675596864143e-02
4 94 2.350000 0.025000 40 4.445402568358163e-04 4.500000001681479e-04 6.886100494930825e-05 1.854857402994127e-02
4 95 2.375000 0.025000 40 4.446638861466891e-04 4.500000001681479e-04 6.751725545524681e-05 1.860909969936919e-02
4 96 2.400000 0.025000 40 4.447844015194489e-04 4.500000001681484e-04 6.619987305492639e-05 1.866836153114472e-02
4 97 2.425000 0.025000 40 4.449018938866068e-04 4.500000001681479e-04 6.490835569102071e-05 1.872638740344841e-02
4 98 2.450000 0.025000 40 4.450164509856905e-04 4.500000001681479e-04 6.364220922026875e-05 1.878320453559734e-02
4 99 2.475000 0.025000 40 4.451281574970132e-04 4.500000001681484e-04 6.240094742255078e-05 1.883883950477153e-02
4 100 2.500000 0.025000 40 4.452370951741440e-04 4.500000001681484e-04 6.118409199731834e-05 1.889331826230107e-02
4 101 2.525000 0.025000 40 4.453433429675623e-04 4.500000001681484e-04 6.002383337549294e-05 1.894666614952369e-02
4 102 2.550000 0.025000 40 4.454469771419164e-04 4.500000001681484e-04 5.889243378360762e-05 1.899890791322279e-02
4 103 2.575000 0.025000 40 4.455480713872989e-04 4.500000001681479e-04 5.778206261431926e-05 1.905006772065581e-02
4 104 2.600000 0.025000 40 4.456466969248989e-04 4.500000001681484e-04 5.669235363788341e-05 1.910016917418285e-02
4 105 2.625000 0.025000 40 4.457429226073762e-04 4.500000001681479e-04 5.562294540907911e-05 1.914923532550552e-02
4 106 2.650000 0.025000 40 4.458368150142729e-04 4.500000001681484e-04 5.457348130807893e-05 1.919728868952565e-02
4 107 2.675000 0.025000 40 4.459284385427706e-04 4.500000001681484e-04 5.354360957275650e-05 1.924435125783372e-02
4 108 2.700000 0.025000 40 4.460178554940406e-04 4.500000001681479e-04 5.253298332312875e-05 1.929044451183654e-02
4 109 2.725000 0.025000 40 4.461051261554771e-04 4.500000001681484e-04 5.154126057841171e-05 1.933558943553361e-02
4 110 2.750000 0.025000 40 4.461903088790139e-04 4.500000001681479e-04 5.056810426736988e-05 1.937980652795144e-02
4 111 2.775000 0.025000 40 4.462734601557781e-04 4.500000001681479e-04 4.961318223233729e-05 1.942311581524505e-02
4 112 2.800000 0.025000 40 4.463546346872658e-04 4.500000001681484e-04 4.867616722742385e-05 1.946553686247551e-02
4 113 2.825000 0.025000 40 4.464338854532420e-04 4.500000001681479e-04 4.775673691142027e-05 1.950708878507234e-02
4 114 2.850000 0.025000 40 4.465112637765433e-04 4.500000001681484e-04 4.685457383571401e-05 1.954779025998946e-02
4 115 2.875000 0.025000 40 4.465868193849506e-04 4.500000001681479e-04 4.596936542767410e-05 1.958765953656287e-02
4 116 2.900000 0.025000 40 4.466606004702904e-04 4.500000001681484e-04 4.510080396986568e-05 1.962671444707858e-02
4 117 2.925000 0.025000 40 4.467326537449120e-04 4.500000001681479e-04 4.424858657536834e-05 1.966497241705851e-02
4 118 2.950000 0.025000 40 4.468030244956793e-04 4.500000001681479e-04 4.341241515964933e-05 1.970245047527246e-02
4 119 2.975000 0.025000 40 4.468717566356085e-04 4.500000001681479e-04 4.259199640913036e-05 1.973916526348357e-02
4 120 3.000000 0.025000 40 4.469388927532672e-04 4.500000001681484e-04 4.178704174688866e-05 1.977513304593485e-02
